"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","1550","html-keyboard-response","39","2.0.0","149510","pav9bwxjx0o","axolotl","<b><font size=6>Red objects reflect blue light.</font></b>","z","Waves","Color","F","F","F","false","",""
"","8486","html-keyboard-response","40","2.0.0","158503","pav9bwxjx0o","axolotl","<b><font size=6>Sound travels through metal.</font></b>","m","Waves","Propagation","F","T","T","false","",""
"","1349","html-keyboard-response","41","2.0.0","160353","pav9bwxjx0o","axolotl","<b><font size=6>Shadows contain all colors of light.</font></b>","m","Waves","Light","F","F","F","true","",""
"","1238","html-keyboard-response","42","2.0.0","162097","pav9bwxjx0o","axolotl","<b><font size=6>Sounds can be near or far.</font></b>","z","Waves","Sound","T","F","F","false","",""
"","1450","html-keyboard-response","43","2.0.0","164054","pav9bwxjx0o","axolotl","<b><font size=6>Red objects reflect red light.</font></b>","z","Waves","Color","T","T","T","true","",""
"","1230","html-keyboard-response","44","2.0.0","165789","pav9bwxjx0o","axolotl","<b><font size=6>Black objects reflect all colors of light.</font></b>","m","Waves","Light","T","F","F","true","",""
"","923","html-keyboard-response","45","2.0.0","167217","pav9bwxjx0o","axolotl","<b><font size=6>Prisms reflect light.</font></b>","z","Waves","Reflection","T","F","F","false","",""
"","2064","html-keyboard-response","46","2.0.0","169795","pav9bwxjx0o","axolotl","<b><font size=6>Red objects absorb blue light.</font></b>","z","Waves","Color","F","T","T","true","",""
"","null","html-keyboard-response","47","2.0.0","172007","pav9bwxjx0o","axolotl","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Germs</font></b>","null","","","","","","","",""
"","1027","html-keyboard-response","48","2.0.0","173540","pav9bwxjx0o","axolotl","<b><font size=6>Heat kills germs.</font></b>","z","Germs","Sterilization","F","T","T","true","",""
"","2235","html-keyboard-response","49","2.0.0","176280","pav9bwxjx0o","axolotl","<b><font size=6>Sunshine contains germs.</font></b>","m","Germs","Contamination","F","F","F","true","",""
"","1907","html-keyboard-response","50","2.0.0","178695","pav9bwxjx0o","axolotl","<b><font size=6>Germs enter the body through the hair.</font></b>","m","Germs","Infection","F","F","F","true","",""
"","1046","html-keyboard-response","51","2.0.0","180243","pav9bwxjx0o","axolotl","<b><font size=6>Being sneezed on can make a person sick.</font></b>","z","Germs","Contagion","T","T","T","true","",""
"","976","html-keyboard-response","52","2.0.0","181725","pav9bwxjx0o","axolotl","<b><font size=6>Germs have a shape.</font></b>","z","Germs","Microbe","T","T","T","true","",""
"","1815","html-keyboard-response","53","2.0.0","184055","pav9bwxjx0o","axolotl","<b><font size=6>Germs enter the body through cuts.</font></b>","z","Germs","Infection","T","T","T","true","",""
"","1387","html-keyboard-response","54","2.0.0","185951","pav9bwxjx0o","axolotl","<b><font size=6>Dish sponges contain germs.</font></b>","z","Germs","Contamination","F","T","T","true","",""
"","748","html-keyboard-response","55","2.0.0","187207","pav9bwxjx0o","axolotl","<b><font size=6>Kindness kills germs.</font></b>","m","Germs","Sterilization","F","F","F","true","",""
"","1800","html-keyboard-response","56","2.0.0","189516","pav9bwxjx0o","axolotl","<b><font size=6>Being depressed can make a person sick.</font></b>","z","Germs","Contagion","F","T","T","true","",""
"","1817","html-keyboard-response","57","2.0.0","191838","pav9bwxjx0o","axolotl","<b><font size=6>Urine contains germs.</font></b>","z","Germs","Contamination","T","F","F","false","",""
"","749","html-keyboard-response","58","2.0.0","193095","pav9bwxjx0o","axolotl","<b><font size=6>Water kills germs.</font></b>","m","Germs","Sterilization","T","F","F","true","",""
"","1187","html-keyboard-response","59","2.0.0","194784","pav9bwxjx0o","axolotl","<b><font size=6>Germs have an odor.</font></b>","m","Germs","Microbe","T","F","F","true","",""
"","842","html-keyboard-response","60","2.0.0","196130","pav9bwxjx0o","axolotl","<b><font size=6>Alcohol kills germs.</font></b>","z","Germs","Sterilization","T","T","T","true","",""
"","1162","html-keyboard-response","61","2.0.0","197795","pav9bwxjx0o","axolotl","<b><font size=6>Germs enter the body through the eyes.</font></b>","z","Germs","Infection","F","T","T","true","",""
"","1644","html-keyboard-response","62","2.0.0","199943","pav9bwxjx0o","axolotl","<b><font size=6>Being cold can make a person sick.</font></b>","z","Germs","Contagion","T","F","F","false","",""
"","802","html-keyboard-response","63","2.0.0","201248","pav9bwxjx0o","axolotl","<b><font size=6>Germs enter the body through the skin.</font></b>","z","Germs","Infection","T","F","F","false","",""
"","664","html-keyboard-response","64","2.0.0","202419","pav9bwxjx0o","axolotl","<b><font size=6>Rotting meat contains germs.</font></b>","z","Germs","Contamination","T","T","T","true","",""
"","1310","html-keyboard-response","65","2.0.0","204236","pav9bwxjx0o","axolotl","<b><font size=6>Being happy can make a person sick.</font></b>","m","Germs","Contagion","F","F","F","true","",""
"","1072","html-keyboard-response","66","2.0.0","205814","pav9bwxjx0o","axolotl","<b><font size=6>Germs have feelings.</font></b>","m","Germs","Microbe","F","F","F","true","",""
"","1805","html-keyboard-response","67","2.0.0","208125","pav9bwxjx0o","axolotl","<b><font size=6>Germs have DNA.</font></b>","m","Germs","Microbe","F","T","T","false","",""
"","null","html-keyboard-response","68","2.0.0","210330","pav9bwxjx0o","axolotl","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Astronomy</font></b>","null","","","","","","","",""
"","11025","html-keyboard-response","69","2.0.0","221859","pav9bwxjx0o","axolotl","<b><font size=6>Stars are more massive than planets.</font></b>","z","Astronomy","Planet","F","T","T","true","",""
"","3482","html-keyboard-response","70","2.0.0","225845","pav9bwxjx0o","axolotl","<b><font size=6>A change in overall sunlight causes the seasons.</font></b>","m","Astronomy","Season","T","T","T","false","",""
"","2509","html-keyboard-response","71","2.0.0","228861","pav9bwxjx0o","axolotl","<b><font size=6>Phases of the moon are caused by changes in illumination.</font></b>","z","Astronomy","Lunar phase","T","T","T","true","",""
"","2044","html-keyboard-response","72","2.0.0","231409","pav9bwxjx0o","axolotl","<b><font size=6>The sun revolves around the moon.</font></b>","m","Astronomy","Solar system","F","F","F","true","",""
"","1540","html-keyboard-response","73","2.0.0","233451","pav9bwxjx0o","axolotl","<b><font size=6>The moon produces light.</font></b>","m","Astronomy","Star","T","F","F","true","",""
"","2512","html-keyboard-response","74","2.0.0","236475","pav9bwxjx0o","axolotl","<b><font size=6>The earth revolves around the sun.</font></b>","z","Astronomy","Solar system","F","T","T","true","",""
"","5653","html-keyboard-response","75","2.0.0","242636","pav9bwxjx0o","axolotl","<b><font size=6>Phases of the moon are caused by the earth's shadow.</font></b>","m","Astronomy","Lunar phase","T","F","F","true","",""
"","4146","html-keyboard-response","76","2.0.0","247285","pav9bwxjx0o","axolotl","<b><font size=6>The sun produces light.</font></b>","z","Astronomy","Star","T","T","T","true","",""
"","879","html-keyboard-response","77","2.0.0","248665","pav9bwxjx0o","axolotl","<b><font size=6>The sun produces sound.</font></b>","m","Astronomy","Star","F","F","F","true","",""
"","1553","html-keyboard-response","78","2.0.0","250724","pav9bwxjx0o","axolotl","<b><font size=6>The earth's tilt causes the seasons.</font></b>","z","Astronomy","Season","F","T","T","true","",""
"","2048","html-keyboard-response","79","2.0.0","253274","pav9bwxjx0o","axolotl","<b><font size=6>The earth's rotation causes the seasons.</font></b>","z","Astronomy","Season","F","F","F","false","",""
"","1459","html-keyboard-response","80","2.0.0","255247","pav9bwxjx0o","axolotl","<b><font size=6>The sun produces gravity.</font></b>","z","Astronomy","Star","F","T","T","true","",""
"","1758","html-keyboard-response","81","2.0.0","257507","pav9bwxjx0o","axolotl","<b><font size=6>Planets are more massive than moons.</font></b>","m","Astronomy","Planet","T","T","T","false","",""
"","6174","html-keyboard-response","82","2.0.0","264195","pav9bwxjx0o","axolotl","<b><font size=6>The sun revolves around the earth.</font></b>","m","Astronomy","Solar system","T","F","F","true","",""
"","2735","html-keyboard-response","83","2.0.0","267436","pav9bwxjx0o","axolotl","<b><font size=6>Phases of the moon are caused by clouds.</font></b>","m","Astronomy","Lunar phase","F","F","F","true","",""
"","2712","html-keyboard-response","84","2.0.0","270664","pav9bwxjx0o","axolotl","<b><font size=6>Phases of the moon are caused by the moon's orbit.</font></b>","z","Astronomy","Lunar phase","F","T","T","true","",""
"","1181","html-keyboard-response","85","2.0.0","272346","pav9bwxjx0o","axolotl","<b><font size=6>Asteroids are more massive than planets.</font></b>","m","Astronomy","Planet","F","F","F","true","",""
"","1757","html-keyboard-response","86","2.0.0","274611","pav9bwxjx0o","axolotl","<b><font size=6>Planets are more massive than stars.</font></b>","z","Astronomy","Planet","T","F","F","false","",""
"","5747","html-keyboard-response","87","2.0.0","280864","pav9bwxjx0o","axolotl","<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>","m","Astronomy","Season","T","F","F","true","",""
"","1219","html-keyboard-response","88","2.0.0","282584","pav9bwxjx0o","axolotl","<b><font size=6>The moon revolves around the earth.</font></b>","z","Astronomy","Solar system","T","T","T","true","",""
"","null","html-keyboard-response","89","2.0.0","284788","pav9bwxjx0o","axolotl","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>","null","","","","","","","",""
"","7093","html-keyboard-response","90","2.0.0","292390","pav9bwxjx0o","axolotl","<b><font size=6>Tigers can reproduce.</font></b>","z","Physiology","Reproduction","T","T","T","true","",""
"","4410","html-keyboard-response","91","2.0.0","297302","pav9bwxjx0o","axolotl","<b><font size=6>A baby can be a mother or a father.</font></b>","m","Physiology","Kinship","F","F","F","true","",""
"","1746","html-keyboard-response","92","2.0.0","299549","pav9bwxjx0o","axolotl","<b><font size=6>Mushrooms can die.</font></b>","m","Physiology","Death","F","T","T","false","",""
"","1470","html-keyboard-response","93","2.0.0","301526","pav9bwxjx0o","axolotl","<b><font size=6>Screwdrivers can die.</font></b>","m","Physiology","Death","F","F","F","true","",""
"","792","html-keyboard-response","94","2.0.0","302828","pav9bwxjx0o","axolotl","<b><font size=6>Fish are alive.</font></b>","z","Physiology","Life","T","T","T","true","",""
"","1201","html-keyboard-response","95","2.0.0","304538","pav9bwxjx0o","axolotl","<b><font size=6>Rocks turn food into energy.</font></b>","m","Physiology","Metabolism","F","F","F","true","",""
"","872","html-keyboard-response","96","2.0.0","305914","pav9bwxjx0o","axolotl","<b><font size=6>Turtles can die.</font></b>","z","Physiology","Death","T","T","T","true","",""
"","3158","html-keyboard-response","97","2.0.0","309580","pav9bwxjx0o","axolotl","<b><font size=6>Plants turn food into energy.</font></b>","m","Physiology","Metabolism","T","F","F","true","",""
"","2954","html-keyboard-response","98","2.0.0","313038","pav9bwxjx0o","axolotl","<b><font size=6>Bacteria turn food into energy.</font></b>","z","Physiology","Metabolism","F","T","T","true","",""
"","1133","html-keyboard-response","99","2.0.0","314676","pav9bwxjx0o","axolotl","<b><font size=6>A baby can be a niece or a nephew.</font></b>","z","Physiology","Kinship","T","T","T","true","",""
"","1154","html-keyboard-response","100","2.0.0","316332","pav9bwxjx0o","axolotl","<b><font size=6>Rocks are alive.</font></b>","m","Physiology","Life","F","F","F","true","",""
"","767","html-keyboard-response","101","2.0.0","317613","pav9bwxjx0o","axolotl","<b><font size=6>Ferns can reproduce.</font></b>","z","Physiology","Reproduction","F","T","T","true","",""
"","754","html-keyboard-response","102","2.0.0","318874","pav9bwxjx0o","axolotl","<b><font size=6>Clouds can die.</font></b>","m","Physiology","Death","T","F","F","true","",""
"","823","html-keyboard-response","103","2.0.0","320201","pav9bwxjx0o","axolotl","<b><font size=6>The sun is alive.</font></b>","z","Physiology","Life","T","F","F","false","",""
"","727","html-keyboard-response","104","2.0.0","321441","pav9bwxjx0o","axolotl","<b><font size=6>Caterpillars can reproduce.</font></b>","z","Physiology","Reproduction","T","F","F","false","",""
"","1322","html-keyboard-response","105","2.0.0","323272","pav9bwxjx0o","axolotl","<b><font size=6>People turn food into energy.</font></b>","z","Physiology","Metabolism","T","T","T","true","",""
"","1188","html-keyboard-response","106","2.0.0","324976","pav9bwxjx0o","axolotl","<b><font size=6>Coral is alive.</font></b>","z","Physiology","Life","F","T","T","true","",""
"","1407","html-keyboard-response","107","2.0.0","326892","pav9bwxjx0o","axolotl","<b><font size=6>A baby can be identical to an older sibling.</font></b>","z","Physiology","Kinship","T","F","F","false","",""
"","1601","html-keyboard-response","108","2.0.0","329001","pav9bwxjx0o","axolotl","<b><font size=6>Chairs can reproduce.</font></b>","m","Physiology","Reproduction","F","F","F","true","",""
"","3316","html-keyboard-response","109","2.0.0","332822","pav9bwxjx0o","axolotl","<b><font size=6>A baby can be an uncle or an aunt.</font></b>","z","Physiology","Kinship","F","T","T","true","",""
"","37810","survey-text","110","2.0.0","371148","pav9bwxjx0o","axolotl","","{""reflection1"":""to test whether my responses for known info is faster than response than responses for ambigious information? ""}","","","","","","","to test whether my responses for known info is faster than response than responses for ambigious information? ",""
"","2445","survey-text","111","2.0.0","373596","pav9bwxjx0o","axolotl","","{""reflection2"":""no""}","","","","","","","","no"
